Titulo,URL,Descripcion
The Ritual Killer,/title/tt13141250/,Crime Mystery Thriller             A detective on the verge of retirement teams with a professor of African Studies to track down a serial killer who is performing the ancient black magic practice of Muti
The Last Stand,/title/tt1549920/,Action Thriller Western             The leader of a drug cartel busts out of a courthouse and speeds to the Mexican border where the only thing in his path is a sheriff and his inexperienced staff
Greyhound,/title/tt6048922/,Action Drama History             Several months after the US entry into World War II an inexperienced US Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack
Black Flies,/title/tt9663896/,Drama Thriller             A young paramedic makes his way through his first year on the job in New York City
Burnt,/title/tt2503944/,Comedy Drama             Adam Jones is a chef who destroyed his career with drugs and diva behavior He cleans up and returns to London determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars
Rio Bravo,/title/tt0053221/,Drama Western             A smalltown sheriff in the American West enlists the help of a disabled man a drunk and a young gunfighter in his efforts to hold in jail the brother of the local bad guy
EuroTrip,/title/tt0356150/,Comedy             Dumped by his girlfriend a high school grad decides to embark on an overseas adventure in Europe with his friends
Piranha 3D,/title/tt0464154/,Comedy Horror             After a sudden underwater tremor sets free scores of the prehistoric maneating fish an unlikely group of strangers must band together to stop themselves from becoming fish food for the areas new razortoothed residents
The Graduate,/title/tt0061722/,Comedy Drama Romance             A disillusioned college graduate finds himself torn between his older lover and her daughter
Space Jam,/title/tt0117705/,Animation Adventure Comedy             In a desperate attempt to win a basketball match and earn their freedom the Looney Tunes seek the aid of retired basketball champion Michael Jordan
Rush,/title/tt1979320/,Action Biography Drama             The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda
Perfect Addiction,/title/tt12965390/,Action Drama Romance             A successful boxing trainer discovers that her boyfriend a reigning champion has been cheating on her with her own sister She sets out to get revenge by training the one man capable of dethroning him his archnemesis Kayden
Stripes,/title/tt0083131/,Comedy War             Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun
Ferrari,/title/tt3758542/,Biography Drama History             The life story of Italian sports car entrepreneur Enzo Ferrari
Mechanic: Resurrection,/title/tt3522806/,Action Adventure Crime             Bishops most formidable foe kidnaps the love of his life in order to make him complete three impossible assassinations and make them look like accidents
Your Place or Mine,/title/tt12823454/,Comedy Romance             Two longdistance best friends change each others lives when she decides to pursue a lifelong dream and he volunteers to keep an eye on her teenage son
Polar,/title/tt4139588/,Action Thriller             A retiring assassin suddenly finds himself on the receiving end of a hit contracted by none other than his own employer seeking to cash in on the pensions of aging employees
Dog Day Afternoon,/title/tt0072890/,Biography Crime Drama             Three amateur bank robbers plan to hold up a bank A nice simple robbery Walk in take the money and run Unfortunately the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does
Batman Forever,/title/tt0112462/,Action Adventure             Batman must battle former district attorney Harvey Dent who is now TwoFace and Edward Nygma The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick Robin
Triple Frontier,/title/tt1488606/,Action Thriller             Loyalties are tested when five friends and former special forces operatives reunite to take down a South American drug lord unleashing a chain of unintended consequences
Footloose,/title/tt0087277/,Drama Music Romance             A city teenager moves to a small town where rock music and dancing have been banned and his rebellious spirit shakes up the populace
The Hunger Games: Mockingjay - Part 2,/title/tt1951266/,Action Adventure SciFi             Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem
Wrong Turn,/title/tt0295700/,Horror Thriller             Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide As they venture deeper into the woods they face an uncertain and bloodcurdling fate
Big Hero 6,/title/tt2245084/,Animation Action Adventure             A special bond develops between plussized inflatable robot Baymax and prodigy Hiro Hamada who together team up with a group of friends to form a band of hightech heroes
Spectre,/title/tt2379713/,Action Adventure Thriller             A cryptic message from James Bonds past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE With a new threat dawning Bond learns the terrible truth about the author of all his pain in his most recent missions
Vice,/title/tt6266538/,Biography Comedy Drama             The story of Dick Cheney an unassuming bureaucratic Washington insider who quietly wielded immense power as Vice President to George W Bush reshaping the country and the globe in ways that are still felt today
